State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Andhra Pradesh,Guntur,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),MALE,50,GENERAL,JnP,Glass Tumbler,128746,459,129205,7.5730356440553095,9.5599274006364663,1706119
Andhra Pradesh,Guntur,Mannava Hariprasad,MALE,55,GENERAL,CPIM,Tractor Chalata Kisan,3212,4,3216,0.18849798871004894,0.23795307085984962,1706119
Andhra Pradesh,Guntur,Ramarao Simhadri,MALE,41,GENERAL,PRSHP,Helicopter,1744,2,1746,0.10233752745265719,0.1291872082466721,1706119
Andhra Pradesh,Guntur,N. J. Vidyasagar,MALE,51,SC,VCK,Stool,639,2,641,0.037570650112917096,0.047427835329963808,1706119
Andhra Pradesh,Guntur,Sarabandi Raju Sikhinam,MALE,35,SC,ILP(AP),BUCKET,1015,2,1017,0.059608972176032268,0.075248219236463645,1706119
Andhra Pradesh,Guntur,Shaik Jaleel,MALE,43,GENERAL,NRCP,Scissors,560,3,563,0.032998870535994262,0.041656585477019697,1706119
Andhra Pradesh,Guntur,Samudrala Chinna Kotaiah,MALE,41,SC,NDDHP,Battery Torch,628,0,628,0.036808686850096625,0.046465960354473125,1706119
Andhra Pradesh,Guntur,Umar Basha Shaik,MALE,29,GENERAL,IND,Almirah,2676,0,2676,0.15684720702366012,0.19799826418562114,1706119
Andhra Pradesh,Guntur,Dasari Kiran Babu,MALE,37,SC,IND,Whistle,2907,2,2909,0.17050393319575011,0.21523802336172343,1706119
Andhra Pradesh,Guntur,Doppalapudi Veera Das,MALE,60,SC,IND,Gas Cylinder,629,0,629,0.036867299408775117,0.046539950737203177,1706119
Andhra Pradesh,Guntur,Y. V. Suresh,MALE,50,GENERAL,IND,Baby Walker,1947,0,1947,0.11411865174703524,0.1440592751754127,1706119
Andhra Pradesh,Guntur,NOTA,NA,NA,NA,NOTA,NA,5972,34,6006,0.3520270274230578,0.4443862386766968,1706119
Andhra Pradesh,Narasaraopet,KANNA LAKSHMI NARAYANA,MALE,64,GENERAL,BJP,Lotus,15255,231,15486,0.92708832842130984,1.0748702742772425,1670391
Andhra Pradesh,Narasaraopet,PAKKALA SURIBABU,MALE,60,GENERAL,INC,Hand,10977,56,11033,0.66050403767740606,0.76579127832240834,1670391
Andhra Pradesh,Narasaraopet,RAYAPATI SAMBASIVARAO,MALE,75,GENERAL,TDP,Bicycle,589344,2211,591555,35.414163510220064,41.059336503943825,1670391
Andhra Pradesh,Narasaraopet,LAVU SRI KRISHNA DEVARAYALU,MALE,35,GENERAL,YSRCP,Ceiling Fan,740509,5048,745557,44.633681575152167,51.748486186188693,1670391
Andhra Pradesh,Narasaraopet,ALLU VENKATAREDDY,MALE,49,GENERAL,PPOI,FLUTE,2890,4,2894,0.17325284918321521,0.20087011324798781,1670391
Andhra Pradesh,Narasaraopet,KANAKAM SRINIVASARAO,MALE,40,GENERAL,NNKP,Plastering Trowel,883,4,887,0.053101339746203138,0.061565926209732273,1670391
Andhra Pradesh,Narasaraopet,NAYUB KAMAL SHAIK,MALE,52,GENERAL,JnP,Glass Tumbler,50713,295,51008,3.0536562996328405,3.5404225074476026,1670391
Andhra Pradesh,Narasaraopet,SURABHI DEVASAHAYAM,MALE,46,SC,IUML,Ladder,418,0,418,0.025024081188176901,0.029013029487788153,1670391
Andhra Pradesh,Narasaraopet,KANTE SAYANNA,MALE,40,GENERAL,IND,Apple,364,1,365,0.021851171372451121,0.025334343930724104,1670391
Andhra Pradesh,Narasaraopet,GADDALA VENU,MALE,28,SC,IND,Laptop,619,3,622,0.037236790667574238,0.043172498424412037,1670391
Andhra Pradesh,Narasaraopet,DURGAMPUDI RAMIREDDY,MALE,66,GENERAL,IND,Helicopter,2684,1,2685,0.16074080858912676,0.18636359850409376,1670391
Andhra Pradesh,Narasaraopet,PARIMI NARASIMHA RAO,MALE,32,GENERAL,IND,Bat,998,2,1000,0.059866222938222247,0.069409161454038637,1670391
Andhra Pradesh,Narasaraopet,REDDYBOINA PRASANNA KUMAR,MALE,50,SC,IND,Air Conditioner,1382,1,1383,0.082794986323561359,0.095992870290935436,1670391
Andhra Pradesh,Narasaraopet,NOTA,NA,NA,NA,NOTA,NA,12489,38,12527,0.74994417474711017,0.86948856553474196,1670391
Andhra Pradesh,Bapatla,CHALLAGALI KISHORE KUMAR,MALE,43,SC,BJP,Lotus,9842,509,10351,0.70478684470517905,0.81504065360732858,1468671
Andhra Pradesh,Bapatla,K. DEVANAND,MALE,64,SC,BSP,Elephant,42262,318,42580,2.8992197707995868,3.352761185450686,1468671
Andhra Pradesh,Bapatla,NANDIGAM SURESH,MALE,42,SC,YSRCP,Ceiling Fan,592250,6007,598257,40.734582489883714,47.106924577833979,1468671
Andhra Pradesh,Bapatla,MALYADRI SRIRAM,MALE,65,SC,TDP,Bicycle,577403,4789,582192,39.64073642088664,45.841961955845598,1468671
Andhra Pradesh,Bapatla,J.D. SEELAM,MALE,65,SC,INC,Hand,12941,214,13155,0.89570775211058151,1.0358284028793745,1468671
Andhra Pradesh,Bapatla,KUMAR KATTEPOGU,MALE,53,SC,PPOI,FLUTE,877,8,885,0.060258560290221565,0.069685149110471037,1468671
Andhra Pradesh,Bapatla,GADDE HARI BABU,MALE,40,SC,NPT,Bat,521,9,530,0.036087047405443419,0.04173234918480187,1468671
Andhra Pradesh,Bapatla,CHINA NAGESWARA RAO SADHU,MALE,35,SC,MPP,Telephone,463,3,466,0.031729366209314408,0.036692971170033339,1468671
Andhra Pradesh,Bapatla,THUMATI RAVI,MALE,46,SC,AlPP,Cot,368,2,370,0.025192844415120881,0.029133904147880547,1468671
Andhra Pradesh,Bapatla,NUTHAKKI RAMA RAO,MALE,71,SC,AINPP,Boat with Man and Sail,600,6,606,0.041261793825846632,0.047716610577339495,1468671
Andhra Pradesh,Bapatla,GELLA NAGAMALLI,FEMALE,34,SC,IND,Basket containing Fruits,651,4,655,0.044598143491632908,0.051574884369896649,1468671
Andhra Pradesh,Bapatla,GOLLA BABURAO,MALE,46,SC,IND,Stumps,1271,5,1276,0.086881268847822282,0.10047259916944752,1468671
Andhra Pradesh,Bapatla,BUSSA NAGARAJU,MALE,29,SC,IND,CCTV Camera,1943,8,1951,0.13284118771324549,0.15362228916895931,1468671
Andhra Pradesh,Bapatla,NOTA,NA,NA,NA,NOTA,NA,13178,40,13218,0.89999734453802116,1.0407890406126623,1468671
Andhra Pradesh,Ongole,THOGANTI SREENIVASULU,MALE,44,GENERAL,BJP,Lotus,7587,642,8229,0.5286966846111294,0.61227541902808247,1556469
Andhra Pradesh,Ongole,MAGUNTA SREENIVASULU REDDY,MALE,65,GENERAL,YSRCP,Ceiling Fan,729344,9858,739202,47.492240449376119,55.000026041608542,1556469
Andhra Pradesh,Ongole,SIDDA RAGHAVA RAO,MALE,61,GENERAL,TDP,Bicycle,516287,8064,524351,33.688496205192649,39.014124224425096,1556469
Andhra Pradesh,Ongole,DR SIRIVELLA PRASAD,MALE,51,GENERAL,INC,Hand,8001,138,8139,0.52291436578563399,0.60557900540400578,1556469
Andhra Pradesh,Ongole,KONDA PRAVEEN KUMAR,MALE,45,ST,NPT,Bat,805,6,811,0.052105117416408553,0.060342127212513662,1556469
Andhra Pradesh,Ongole,BELLAMKONDA SAIBABU,MALE,49,GENERAL,JnP,Glass Tumbler,29054,325,29379,1.8875416086025485,2.1859326206861143,1556469
Andhra Pradesh,Ongole,MARAM SRINIVASA REDDY,MALE,27,GENERAL,PRSHP,Helicopter,3253,5,3258,0.20931994148293351,0.24241017319157768,1556469
Andhra Pradesh,Ongole,VENKATESAN BABURAO,MALE,34,GENERAL,IPBP,Trumpet,1068,5,1073,0.068938089997295157,0.079836131318159254,1556469
Andhra Pradesh,Ongole,KAVURI VENU BABU NAIDU,MALE,41,GENERAL,IND,Ganna Kisan,564,1,565,0.036300112626721122,0.042038596640037257,1556469
Andhra Pradesh,Ongole,BILLA CHENNAIAH,MALE,49,SC,IND,BOX,671,2,673,0.043238895217315602,0.050074292988929334,1556469
Andhra Pradesh,Ongole,MADHU YATTAPU,MALE,33,GENERAL,IND,Batsman,1160,0,1160,0.074527664861940707,0.086309331154766772,1556469
Andhra Pradesh,Ongole,MOHAN AYYAPPA,MALE,29,GENERAL,IND,Air Conditioner,1451,0,1451,0.093223829064375832,0.10796106853928153,1556469
Andhra Pradesh,Ongole,VENKATESH VEPURI,MALE,32,GENERAL,IND,Skipping Rope,3208,4,3212,0.20636453408323582,0.23898756178371625,1556469
Andhra Pradesh,Ongole,NOTA,NA,NA,NA,NOTA,NA,20843,22,20865,1.3405342477106836,1.5524518918484558,1556469
Andhra Pradesh,Nandyal,ADINARAYANA INTY,MALE,67,GENERAL,BJP,Lotus,8794,272,9066,0.56548695749803524,0.69749997114907469,1603220
Andhra Pradesh,Nandyal,JANGITE LAKSHMI NARASIMHA YADAV,MALE,33,GENERAL,INC,Hand,14313,107,14420,0.89943987724704022,1.1094142492796886,1603220
Andhra Pradesh,Nandyal,POCHA . BRAHMANANDA REDDY,MALE,60,GENERAL,YSRCP,Ceiling Fan,715024,5864,720888,44.965007921557863,55.462095654281285,1603220
Andhra Pradesh,Nandyal,MANDRA SIVANANDA REDDY,MALE,57,GENERAL,TDP,Bicycle,466869,3900,470769,29.363967515375304,36.218990063741316,1603220
Andhra Pradesh,Nandyal,D. P. JAMAL BASHA.,MALE,48,GENERAL,AYSRCP,Football Player,3981,108,4089,0.25504921345791598,0.3145904899656482,1603220
Andhra Pradesh,Nandyal,PULA. NAGAMADDILETY,MALE,40,SC,ANC,Gramophone,931,6,937,0.058444879679644721,0.072088845462903478,1603220
Andhra Pradesh,Nandyal,D. MAHAMMAD RAFI .,MALE,29,GENERAL,BCUF,Television,645,4,649,0.040481031923254453,0.049931334797678077,1603220
Andhra Pradesh,Nandyal,RUDDIREDDY RADHAKRISHNA,MALE,38,GENERAL,AIFB,Lion,667,6,673,0.041978019236286974,0.051777794019780193,1603220
Andhra Pradesh,Nandyal,S.P.Y. REDDY,MALE,69,GENERAL,JnP,Glass Tumbler,38568,303,38871,2.4245580768702988,2.9905715175971412,1603220
Andhra Pradesh,Nandyal,S. A. INDUMATHI,FEMALE,42,SC,IND,Phone Charger,842,5,847,0.052831177255772757,0.065164623380020548,1603220
Andhra Pradesh,Nandyal,ELLURI. BHUPAL.,MALE,39,SC,IND,Camera,667,1,668,0.041666146879405196,0.051393115015175586,1603220
Andhra Pradesh,Nandyal,K.P. KAMBAGIRISWAMY.,MALE,40,GENERAL,IND,Apple,765,2,767,0.047841219545664351,0.059009759306346818,1603220
Andhra Pradesh,Nandyal,JESTADI SUDHAKAR,MALE,38,SC,IND,Tractor Chalata Kisan,4542,0,4542,0.28330484899140479,0.34944240778282565,1603220
Andhra Pradesh,Nandyal,I.V. PAKKIR REDDY,MALE,70,GENERAL,IND,Dish Antenna,3103,0,3103,0.19354798468082984,0.23873179025761951,1603220
Andhra Pradesh,Nandyal,POLURU GURUVAIAH,MALE,39,GENERAL,IND,Electric Pole,6099,0,6099,0.38042190092438966,0.46923144981670045,1603220
Andhra Pradesh,Nandyal,BHUMA KISHOR REDDY,MALE,35,GENERAL,IND,Battery Torch,4848,4,4852,0.30264093511807488,0.37329250606831127,1603220
Andhra Pradesh,Nandyal,B.C. RAMANATHA REDDY,MALE,54,GENERAL,IND,Fountain,2543,0,2543,0.15861828071007097,0.19564774174190344,1603220
Andhra Pradesh,Nandyal,Dr. LAKSHMI KANTHA REDDY CHITLA,MALE,34,GENERAL,IND,Black Board,1428,1,1429,0.089133119596811416,0.10994125951599687,1603220
Andhra Pradesh,Nandyal,VANGALA PARAMESWARA REDDY.,MALE,40,GENERAL,IND,SHIP,2380,2,2382,0.1485759908184778,0.18326107779363512,1603220
Andhra Pradesh,Nandyal,C. SURENDRA NATH REDDY,MALE,54,GENERAL,IND,Pineapple,1708,0,1708,0.10653559711081449,0.13140634797293399,1603220
Andhra Pradesh,Nandyal,NOTA,NA,NA,NA,NOTA,NA,9759,32,9791,0.61070844924589263,0.75327842681674273,1603220
Andhra Pradesh,Kurnool,AHMED ALI KHAN,MALE,42,GENERAL,INC,Hand,36411,89,36500,2.3203935896107395,3.0654957872529125,1573009
Andhra Pradesh,Kurnool,KOTLA JAYA SURYA PRAKASH REDDY,MALE,67,GENERAL,TDP,Bicycle,453071,3324,456395,29.014137872065575,38.330875337624462,1573009
Andhra Pradesh,Kurnool,Dr. PARTHASARATHI VALMIKI,MALE,48,GENERAL,BJP,Lotus,24177,241,24418,1.5523115252360287,2.0507746885792226,1573009
Andhra Pradesh,Kurnool,K. PRABHAKARA REDDY,MALE,58,GENERAL,CPIM,"Hammer, Sickle and Star",18964,101,19065,1.2120083229021577,1.601196635177446,1573009
Andhra Pradesh,Kurnool,AYUSHMAN DOCTOR SANJEEV KUMAR,MALE,52,GENERAL,YSRCP,Ceiling Fan,603098,2364,605462,38.490688864462953,50.850444118951309,1573009
Andhra Pradesh,Kurnool,ABDUL WARIS,MALE,58,GENERAL,SDPI,Sewing Machine,7289,4,7293,0.46363371093235961,0.61251125414891761,1573009
Andhra Pradesh,Kurnool,KASULA RAJASEKHAR,MALE,46,GENERAL,PPOI,FLUTE,1228,3,1231,0.078257657775638922,0.10338699490707769,1573009
Andhra Pradesh,Kurnool,DANDU SESHU YADAV,MALE,39,GENERAL,SP,Helicopter,3280,2,3282,0.2086447057836287,0.27564266229490575,1573009
Andhra Pradesh,Kurnool,M. NAGANNA,MALE,66,SC,SUCI(C),Battery Torch,1283,2,1285,0.081690568839720562,0.10792224894849295,1573009
Andhra Pradesh,Kurnool,S.MD. SHAFATH,MALE,30,GENERAL,RRS,Gas Cylinder,1228,1,1229,0.078130512921413667,0.10321902253517341,1573009
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38,SC,SMFB,Crane,2105,2,2107,0.13394710392629666,0.1769588938011476,1573009
Andhra Pradesh,Kurnool,H. THOMAS,MALE,47,GENERAL,IND,COCONUT FARM,1499,7,1506,0.095740075231610253,0.1264831960439147,1573009
Andhra Pradesh,Kurnool,DEVARAPOGU MADDILETY,MALE,45,SC,IND,Man Blowing Turha,1701,1,1702,0.10820027094568437,0.14294448849053309,1573009
Andhra Pradesh,Kurnool,BALIJA. SHIVA KUMAR,MALE,40,GENERAL,IND,Swing,2751,0,2751,0.17488774698682588,0.23104599755432226,1573009
Andhra Pradesh,Kurnool,T. BEECHUPALLY,MALE,26,GENERAL,IND,Tractor Chalata Kisan,9807,0,9807,0.6234547926934938,0.82365252563258384,1573009
Andhra Pradesh,Kurnool,SRIHARI. P. V.,MALE,51,GENERAL,IND,COMPUTER,6574,3,6577,0.41811585311972144,0.55237714500718926,1573009
Andhra Pradesh,Kurnool,NOTA,NA,NA,NA,NOTA,NA,7691,26,7717,0.49058842002811176,0.64812139699262261,1573009
Andhra Pradesh,Anantapur,D.JAGADEESH,MALE,58,GENERAL,CPI,Ears of Corn And Sickle,20192,102,20294,1.219474089029901,1.5053623061551173,1664160
Andhra Pradesh,Anantapur,TALARI RANGAIAH,MALE,48,GENERAL,YSRCP,Ceiling Fan,690901,4307,695208,41.775310066339777,51.568932597688324,1664160
Andhra Pradesh,Anantapur,J.C. PAVAN REDDY,MALE,45,GENERAL,TDP,Bicycle,550597,3183,553780,33.276848379963461,41.07812840753823,1664160
Andhra Pradesh,Anantapur,K.RAJIV REDDY,MALE,29,GENERAL,INC,Hand,29994,85,30079,1.8074584174598598,2.2311911307203993,1664160
Andhra Pradesh,Anantapur,HAMSA DEVINENI,FEMALE,33,GENERAL,BJP,Lotus,7440,164,7604,0.45692721853667917,0.56404725416396539,1664160
Andhra Pradesh,Anantapur,GADIDAMA RANGANAYAKULU,MALE,43,SC,VJNP,Ring,728,0,728,0.043745793673685224,0.054001367836844658,1664160
Andhra Pradesh,Anantapur,P.RADHA KRISHNA,MALE,40,GENERAL,RD,Latch,1219,1,1220,0.073310258628977984,0.090496797748558358,1664160
Andhra Pradesh,Anantapur,G. LALITHA,FEMALE,56,GENERAL,SUCI(C),Battery Torch,890,9,899,0.054021247956927219,0.066685755062257351,1664160
Andhra Pradesh,Anantapur,M.VENKATESULU,MALE,48,GENERAL,PPOI,FLUTE,1043,5,1048,0.062974713969810595,0.077738232820073083,1664160
Andhra Pradesh,Anantapur,S.V.P. YADAV,MALE,51,GENERAL,IND,Tractor Chalata Kisan,4398,0,4398,0.26427747331987311,0.32623353811324562,1664160
Andhra Pradesh,Anantapur,P. RANGAIAH,MALE,48,GENERAL,IND,Electric Pole,3580,8,3588,0.21560426882030576,0.2661495986244487,1664160
Andhra Pradesh,Anantapur,L. RANGAIAH,MALE,70,GENERAL,IND,Dish Antenna,1688,3,1691,0.10161282568983752,0.12543449589574768,1664160
Andhra Pradesh,Anantapur,VADDE KASINATH,MALE,28,GENERAL,IND,Gas Stove,2063,3,2066,0.12414671666185943,0.15325113454796849,1664160
Andhra Pradesh,Anantapur,SOMANATH DESHMUKH,MALE,50,GENERAL,IND,DIAMOND,3236,1,3237,0.19451254687049324,0.24011322484597,1664160
Andhra Pradesh,Anantapur,NOTA,NA,NA,NA,NOTA,NA,16406,60,16466,0.9894481299875012,1.2214100587932475,1664160
Andhra Pradesh,Hindupur,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),MALE,41,GENERAL,INC,Hand,26973,183,27156,1.7206748370630673,2.0265263311858641,1578218
Andhra Pradesh,Hindupur,KURUVA GORANTLA MADHAV,MALE,50,GENERAL,YSRCP,Ceiling Fan,699739,6863,706602,44.772141744676588,52.730430058498825,1578218
Andhra Pradesh,Hindupur,KRISTAPPA . NIMMALA,MALE,63,GENERAL,TDP,Bicycle,561602,4252,565854,35.853982149487585,42.227059604022905,1578218
Andhra Pradesh,Hindupur,MITTA PARTHASARATHI,MALE,60,GENERAL,BJP,Lotus,13530,275,13805,0.87472072932890133,1.0302031227728994,1578218
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33,GENERAL,PPOI,FLUTE,1305,8,1313,0.083195097255258782,0.097983100340515536,1578218
Andhra Pradesh,Hindupur,S.R.Anjaneyulu,MALE,35,GENERAL,IND,Pan,1215,12,1227,0.07774591342894327,0.091565319206254811,1578218
Andhra Pradesh,Hindupur,GOGULA PULAKUNTA JAYANTH,MALE,61,GENERAL,IND,Battery Torch,1578,4,1582,0.10023963736315261,0.11805732272558687,1578218
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63,GENERAL,IND,Ring,1315,1,1316,0.083385185063153511,0.098206976426594386,1578218
Andhra Pradesh,Hindupur,Ramamohan D.G.,MALE,51,GENERAL,IND,Apple,2230,1,2231,0.14136196647104518,0.16648918268064747,1578218
Andhra Pradesh,Hindupur,NOTA,NA,NA,NA,NOTA,NA,17356,72,17428,1.1042834386630997,1.300570809394139,1578218
Andhra Pradesh,Kadapa,Y.S.Avinash Reddy,MALE,34,GENERAL,YSRCP,Ceiling Fan,777967,5532,783499,49.893907649984399,63.4131279506162,1570330
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61,GENERAL,TDP,Bicycle,400142,2631,402773,25.648940031713082,32.598759901484932,1570330
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42,GENERAL,INC,Hand,8280,61,8341,0.53116223978399446,0.67508560985539201,1570330
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,6152,90,6242,0.39749606770551416,0.50520133997330741,1570330
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50,GENERAL,BJP,Lotus,3917,168,4085,0.26013640445002006,0.3306227929815701,1570330
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48,GENERAL,ANC,Gramophone,571,2,573,0.036489145593601342,0.046376220410878743,1570330
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32,GENERAL,RDHP,Air Conditioner,365,3,368,0.023434564709328615,0.029784378902623698,1570330
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43,GENERAL,PPOI,FLUTE,705,11,716,0.045595511771411107,0.057950041560539588,1570330
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53,GENERAL,NRCP,Scissors,445,1,446,0.028401673533588478,0.036097372256984152,1570330
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39,GENERAL,AYSRCP,Football Player,1398,24,1422,0.090554214719199153,0.11509072499872525,1570330
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40,GENERAL,IND,Road Roller,1131,3,1134,0.072214120598855014,0.091781211074932811,1570330
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44,GENERAL,IND,Black Board,578,1,579,0.036871230887775185,0.046861835284291088,1570330
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31,GENERAL,IND,Apple,755,4,759,0.048333789712990259,0.061430281486661367,1570330
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54,GENERAL,IND,CALCULATOR,865,0,865,0.0550839632433947,0.070009477583612756,1570330
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39,GENERAL,IND,Ring,1748,0,1748,0.11131418236931091,0.14147579978746255,1570330
Andhra Pradesh,Kadapa,NOTA,NA,NA,NA,NOTA,NA,14629,63,14692,0.93559952366699983,1.1891089533623569,1570330
Andhra Pradesh,Nellore,Adala Prabhakara Reddy,MALE,70,GENERAL,YSRCP,Ceiling Fan,677014,6816,683830,40.878264274335038,53.044577054378784,1672845
Andhra Pradesh,Nellore,Chandra Rajagopal,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",18571,259,18830,1.1256272996003813,1.4606399045580807,1672845
Andhra Pradesh,Nellore,Chevuru Devakumar Reddy,MALE,61,GENERAL,INC,Hand,9973,48,10021,0.59903936108844513,0.77732726944113262,1672845
Andhra Pradesh,Nellore,Beeda Masthan Rao,MALE,60,GENERAL,TDP,Bicycle,529571,5688,535259,31.996927390164657,41.519949796805825,1672845
Andhra Pradesh,Nellore,Sannapureddy Suresh Reddy,MALE,58,GENERAL,BJP,Lotus,12278,235,12513,0.74800713754113501,0.97063128654993436,1672845
Andhra Pradesh,Nellore,Chinni Venkateswarlu,MALE,67,GENERAL,PPOI,FLUTE,836,5,841,0.050273635632709548,0.065236227282705575,1672845
Andhra Pradesh,Nellore,Shaik Mahaboob Basha (Mabu),MALE,35,GENERAL,RPI(A),Sewing Machine,1317,2,1319,0.078847711533345896,0.1023146061663361,1672845
Andhra Pradesh,Nellore,Kankanala Penchala Naidu,MALE,50,GENERAL,IND,SHIP,667,1,668,0.039931972179131955,0.05181664664072215,1672845
Andhra Pradesh,Nellore,Narasapuram Prasad,MALE,50,GENERAL,IND,Chappals,2397,2,2399,0.1434083851163736,0.18609002289085691,1672845
Andhra Pradesh,Nellore,Butti Nagaraju,MALE,49,SC,IND,Television,1089,12,1101,0.065816020013808818,0.08540438316083096,1672845
Andhra Pradesh,Nellore,Meda Malla Reddy,MALE,68,GENERAL,IND,Apple,597,1,598,0.035747484076528314,0.04638675851968839,1672845
Andhra Pradesh,Nellore,Sukapalli Naveen,MALE,33,GENERAL,IND,BELT,1014,0,1014,0.060615299086287135,0.078655807924689,1672845
Andhra Pradesh,Nellore,Dr. S. Suresh Babu,MALE,42,GENERAL,IND,Cauliflower,1482,0,1482,0.088591590972265807,0.1149584885053147,1672845
Andhra Pradesh,Nellore,NOTA,NA,NA,NA,NOTA,NA,17128,33,17161,1.0258571475540172,1.3311758577865758,1672845
Andhra Pradesh,Tirupati,Chintamohan,MALE,64,SC,INC,Hand,23926,113,24039,1.4565092129251789,1.8260154215088347,1650453
Andhra Pradesh,Tirupati,Doctor Daggumati Sreehari Rao,MALE,52,SC,BSP,Elephant,20847,124,20971,1.2706208537898385,1.5929684847315515,1650453
Andhra Pradesh,Tirupati,Panabaka Lakshmi,FEMALE,60,SC,TDP,Bicycle,490605,3896,494501,29.961531773397969,37.562562999772879,1650453
Andhra Pradesh,Tirupati,Balli Durga Prasad Rao,MALE,63,SC,YSRCP,Ceiling Fan,717924,4953,722877,43.798702538030469,54.910127287076904,1650453
Andhra Pradesh,Tirupati,Bommi Srihari Rao,MALE,44,SC,BJP,Lotus,16001,124,16125,0.97700449512951903,1.2248637078010716,1650453
Andhra Pradesh,Tirupati,Karra Siva (Pyramid Siva),MALE,29,SC,PPOI,FLUTE,998,5,1003,0.060771194332707446,0.076188421638727119,1650453
Andhra Pradesh,Tirupati,"Neeruguttu Nagesh, M.A., Philosophy",MALE,32,SC,JPD,Toffees,912,1,913,0.055318145987798502,0.069351973037046724,1650453
Andhra Pradesh,Tirupati,Bokkam. Ramesh,MALE,43,SC,VCK,Stool,1194,1,1195,0.072404364135179852,0.09077284532231196,1650453
Andhra Pradesh,Tirupati,Viruvuru Sudhakar,MALE,36,SC,VJNP,Ring,995,3,998,0.060468247202434731,0.075808618938633762,1650453
Andhra Pradesh,Tirupati,M. Solomon,MALE,65,SC,ARPS,Mixee,1563,0,1563,0.094701272923251978,0.11872632404918294,1650453
Andhra Pradesh,Tirupati,Kattamanchi Prabhakar,MALE,50,SC,IND,Gas Cylinder,1430,0,1430,0.086642879257997657,0.10862357222669967,1650453
Andhra Pradesh,Tirupati,K.S. Munirathnam,MALE,65,SC,IND,Bat,2117,2,2119,0.12838899380957836,0.16096038429956405,1650453
Andhra Pradesh,Tirupati,NOTA,NA,NA,NA,NOTA,NA,25750,31,25781,1.562055993112194,1.9583386822213598,1650453
Andhra Pradesh,Rajampet,P.V.MIDHUN REDDY,MALE,42,GENERAL,YSRCP,Ceiling Fan,695277,6934,702211,45.393609827931044,57.269490242645283,1546938
Andhra Pradesh,Rajampet,M.SHAJAHAN BASHA (JAHA),MALE,48,GENERAL,INC,Hand,20959,191,21150,1.3672170442512888,1.7249084942160513,1546938
Andhra Pradesh,Rajampet,D A SATHYA PRABHA,FEMALE,68,GENERAL,TDP,Bicycle,429710,4217,433927,28.050704035973002,35.389331828354074,1546938
Andhra Pradesh,Rajampet,ASADI. VENKATADRI,MALE,60,SC,RKSP,Telephone,3449,11,3460,0.22366765830304772,0.28218361181974172,1546938
Andhra Pradesh,Rajampet,KARIMULLA KHAN PATTAN,MALE,40,GENERAL,NavaP,Stethoscope,1132,3,1135,0.073370749183225184,0.092566011391736105,1546938
Andhra Pradesh,Rajampet,KHADER VALI SHAIK,MALE,35,GENERAL,IUML,Ladder,1555,2,1557,0.10065044623637147,0.1269826253188838,1546938
Andhra Pradesh,Rajampet,SYED MUKARRAM,MALE,42,GENERAL,JnP,Glass Tumbler,33833,153,33986,2.1969852702564676,2.7717607604929895,1546938
Andhra Pradesh,Rajampet,NARESH KUMAR POOJALA,MALE,25,GENERAL,IND,Laptop,1761,7,1768,0.1142902947629446,0.14419093228245763,1546938
Andhra Pradesh,Rajampet,PASUPULETI VENKATARAMANA ROYAL,MALE,42,GENERAL,IND,Cup & Saucer,3809,12,3821,0.24700408161154488,0.31162531235931601,1546938
Andhra Pradesh,Rajampet,NOTA,NA,NA,NA,NOTA,NA,21289,50,21339,1.3794347284765129,1.7403225701218119,1546938
Andhra Pradesh,Chittoor,CHEEMALA. RANGAPPA,MALE,60,SC,INC,Hand,24497,146,24643,1.5731258047403798,1.8674103066378203,1566499
